/usr/local/bin/python3.6 /home/spec/PycharmProjects/NN-Data-Classification/main_example.py
TRAIN | Epoch: 306 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 307 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 308 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 309 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 310 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 311 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 312 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 313 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 314 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 315 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 316 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 317 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 318 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 319 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 320 | Loss: 0.08653846153846154 | Accuracy: 0.9134615384615384
TRAIN | Epoch: 321 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 322 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 323 | Loss: 0.08173076923076923 | Accuracy: 0.9182692307692307
TRAIN | Epoch: 324 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 325 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 326 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 327 | Loss: 0.125 | Accuracy: 0.875
TRAIN | Epoch: 328 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 329 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 330 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 331 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 332 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 333 | Loss: 0.15384615384615385 | Accuracy: 0.8461538461538461
TRAIN | Epoch: 334 | Loss: 0.08173076923076923 | Accuracy: 0.9182692307692307
TRAIN | Epoch: 335 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 336 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 337 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 338 | Loss: 0.08653846153846154 | Accuracy: 0.9134615384615384
TRAIN | Epoch: 339 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 340 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 341 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 342 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 343 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 344 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 345 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 346 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 347 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 348 | Loss: 0.07211538461538461 | Accuracy: 0.9278846153846154
TRAIN | Epoch: 349 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 350 | Loss: 0.07211538461538461 | Accuracy: 0.9278846153846154
TRAIN | Epoch: 351 | Loss: 0.10576923076923077 | Accuracy: 0.8942307692307693
TRAIN | Epoch: 352 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 353 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 354 | Loss: 0.08653846153846154 | Accuracy: 0.9134615384615384
TRAIN | Epoch: 355 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 356 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 357 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 358 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 359 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 360 | Loss: 0.07211538461538461 | Accuracy: 0.9278846153846154
TRAIN | Epoch: 361 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 362 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 363 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 364 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 365 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 366 | Loss: 0.08653846153846154 | Accuracy: 0.9134615384615384
TRAIN | Epoch: 367 | Loss: 0.10576923076923077 | Accuracy: 0.8942307692307693
TRAIN | Epoch: 368 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 369 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 370 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 371 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 372 | Loss: 0.14903846153846154 | Accuracy: 0.8509615384615384
TRAIN | Epoch: 373 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 374 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 375 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 376 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 377 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 378 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 379 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 380 | Loss: 0.1201923076923077 | Accuracy: 0.8798076923076923
TRAIN | Epoch: 381 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 382 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 383 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 384 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 385 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 386 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 387 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 388 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 389 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 390 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 391 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 392 | Loss: 0.08653846153846154 | Accuracy: 0.9134615384615384
TRAIN | Epoch: 393 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 394 | Loss: 0.08653846153846154 | Accuracy: 0.9134615384615384
TRAIN | Epoch: 395 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 396 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 397 | Loss: 0.08173076923076923 | Accuracy: 0.9182692307692307
TRAIN | Epoch: 398 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 399 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 400 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 401 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 402 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 403 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 404 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 405 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 406 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 407 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 408 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 409 | Loss: 0.1346153846153846 | Accuracy: 0.8653846153846154
TRAIN | Epoch: 410 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 411 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 412 | Loss: 0.125 | Accuracy: 0.875
TRAIN | Epoch: 413 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 414 | Loss: 0.08173076923076923 | Accuracy: 0.9182692307692307
TRAIN | Epoch: 415 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 416 | Loss: 0.08173076923076923 | Accuracy: 0.9182692307692307
TRAIN | Epoch: 417 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 418 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 419 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 420 | Loss: 0.12980769230769232 | Accuracy: 0.8701923076923077
TRAIN | Epoch: 421 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 422 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 423 | Loss: 0.15384615384615385 | Accuracy: 0.8461538461538461
TRAIN | Epoch: 424 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 425 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 426 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 427 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 428 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 429 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 430 | Loss: 0.14903846153846154 | Accuracy: 0.8509615384615384
TRAIN | Epoch: 431 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 432 | Loss: 0.1201923076923077 | Accuracy: 0.8798076923076923
TRAIN | Epoch: 433 | Loss: 0.1201923076923077 | Accuracy: 0.8798076923076923
TRAIN | Epoch: 434 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 435 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 436 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 437 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 438 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 439 | Loss: 0.125 | Accuracy: 0.875
TRAIN | Epoch: 440 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 441 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 442 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 443 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 444 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 445 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 446 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 447 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 448 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 449 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 450 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 451 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 452 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 453 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 454 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 455 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 456 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 457 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 458 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 459 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 460 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 461 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 462 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 463 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 464 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 465 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 466 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 467 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 468 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 469 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 470 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 471 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 472 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 473 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 474 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 475 | Loss: 0.09615384615384616 | Accuracy: 0.9038461538461539
TRAIN | Epoch: 476 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 477 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 478 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 479 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 480 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 481 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 482 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 483 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 484 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 485 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 486 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 487 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 488 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 489 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 490 | Loss: 0.11057692307692307 | Accuracy: 0.8894230769230769
TRAIN | Epoch: 491 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 492 | Loss: 0.125 | Accuracy: 0.875
TRAIN | Epoch: 493 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 494 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 495 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 496 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 497 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 498 | Loss: 0.08653846153846154 | Accuracy: 0.9134615384615384
TRAIN | Epoch: 499 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 500 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 501 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 502 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 503 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 504 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 505 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 506 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 507 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 508 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 509 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 510 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 511 | Loss: 0.14423076923076922 | Accuracy: 0.8557692307692307
TRAIN | Epoch: 512 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 513 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 514 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 515 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 516 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 517 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 518 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 519 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 520 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 521 | Loss: 0.11057692307692307 | Accuracy: 0.8894230769230769
TRAIN | Epoch: 522 | Loss: 0.07211538461538461 | Accuracy: 0.9278846153846154
TRAIN | Epoch: 523 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 524 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 525 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 526 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 527 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 528 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 529 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 530 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 531 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 532 | Loss: 0.12980769230769232 | Accuracy: 0.8701923076923077
TRAIN | Epoch: 533 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 534 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 535 | Loss: 0.1346153846153846 | Accuracy: 0.8653846153846154
TRAIN | Epoch: 536 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 537 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 538 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 539 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 540 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 541 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 542 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 543 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 544 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 545 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 546 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 547 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 548 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 549 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 550 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 551 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 552 | Loss: 0.1201923076923077 | Accuracy: 0.8798076923076923
TRAIN | Epoch: 553 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 554 | Loss: 0.10096153846153846 | Accuracy: 0.8990384615384616
TRAIN | Epoch: 555 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 556 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 557 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 558 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 559 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 560 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 561 | Loss: 0.13942307692307693 | Accuracy: 0.8605769230769231
TRAIN | Epoch: 562 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 563 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 564 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 565 | Loss: 0.14423076923076922 | Accuracy: 0.8557692307692307
TRAIN | Epoch: 566 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 567 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 568 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 569 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 570 | Loss: 0.07211538461538461 | Accuracy: 0.9278846153846154
TRAIN | Epoch: 571 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 572 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 573 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 574 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 575 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 576 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 577 | Loss: 0.057692307692307696 | Accuracy: 0.9423076923076923
TRAIN | Epoch: 578 | Loss: 0.11538461538461539 | Accuracy: 0.8846153846153846
TRAIN | Epoch: 579 | Loss: 0.1201923076923077 | Accuracy: 0.8798076923076923
TRAIN | Epoch: 580 | Loss: 0.08173076923076923 | Accuracy: 0.9182692307692307
TRAIN | Epoch: 581 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 582 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 583 | Loss: 0.21634615384615385 | Accuracy: 0.7836538461538461
TRAIN | Epoch: 584 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 585 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 586 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 587 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 588 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 589 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 590 | Loss: 0.10576923076923077 | Accuracy: 0.8942307692307693
TRAIN | Epoch: 591 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 592 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 593 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 594 | Loss: 0.07692307692307693 | Accuracy: 0.9230769230769231
TRAIN | Epoch: 595 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 596 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 597 | Loss: 0.09134615384615384 | Accuracy: 0.9086538461538461
TRAIN | Epoch: 598 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 599 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 600 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 601 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 602 | Loss: 0.04807692307692308 | Accuracy: 0.9519230769230769
TRAIN | Epoch: 603 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 604 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 605 | Loss: 0.0625 | Accuracy: 0.9375
TRAIN | Epoch: 606 | Loss: 0.0673076923076923 | Accuracy: 0.9326923076923077
TRAIN | Epoch: 607 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
TRAIN | Epoch: 608 | Loss: 0.04326923076923077 | Accuracy: 0.9567307692307693
TRAIN | Epoch: 609 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 610 | Loss: 0.052884615384615384 | Accuracy: 0.9471153846153846
TRAIN | Epoch: 611 | Loss: 0.038461538461538464 | Accuracy: 0.9615384615384616
TRAIN | Epoch: 612 | Loss: 0.03365384615384615 | Accuracy: 0.9663461538461539
